   9809     AichiSR  BL5S1
 Ref Ti4O7       22.09.16 10:16 - 22.09.16 10:18
                                                                                 
 Ring :   1.2 GeV   300.2 mA -  300.3 mA
 Mono :   Si(111)       D=  3.13553 A    Initial angle= 23.66393 deg
 BL5S1    Transmission ( 2)   Repetition=  1     Points= 4632
 Param file : DUMMYNAME.prm   energy axis (2)    Block =     1

 Block      Init-Eng  final-Eng     Step/eV     Time/s       Num
     1        4665.33   6065.33        0.30       0.02      4634
 ORTEC( 0)     NDCH = 4
  Angle(c)  Angle(o)    time/s         1         2         3
      Mode         0         0         1         2         2
    Offset         0         0  4466.100 10608.300 72342.100
  21.58647  21.58777    0.0234   8846084   4273782   2808028
  21.58517  21.58648    0.0234   8833124   4271242   2806908
  21.58386  21.58516    0.0234   8829664   4273512   2817988
  21.58256  21.58386    0.0234   8825434   4272662   2803868
  21.58125  21.58260    0.0234   8820934   4274132   2802178
  21.57994  21.58129    0.0234   8804194   4263202   2818908
  21.57864  21.57995    0.0234   8813964   4275102   2805868
  21.57733  21.57864    0.0234   8815664   4280242   2820948
  21.57603  21.57736    0.0234   8816854   4284402   2821988
  21.57472  21.57606    0.0234   8829544   4296242   2829178
  21.57342  21.57474    0.0234   8860054   4311592   2839258
  21.57211  21.57347    0.0234   8875474   4318632   2857688
  21.57081  21.57220    0.0234   8879014   4329292   2862458
  21.56950  21.57086    0.0234   8888284   4336102   2868378
  21.56819  21.56953    0.0234   8901134   4344522   2885958
  21.56689  21.56822    0.0234   8904284   4351192   2876188
  21.56558  21.56692    0.0234   8903054   4356372   2874268
  21.56428  21.56561    0.0234   8914294   4366102   2877578
  21.56297  21.56429    0.0234   8916944   4367602   2900808
  21.56167  21.56302    0.0234   8918714   4373262   2890228
  21.56036  21.56172    0.0234   8926064   4381642   2902388
  21.55906  21.56038    0.0234   8926134   4378912   2904268
  21.55775  21.55906    0.0234   8925674   4388222   2910388
  21.55644  21.55776    0.0234   8926024   4389612   2911038
  21.55514  21.55647    0.0234   8926944   4395572   2924738
  21.55383  21.55516    0.0234   8918254   4394432   2920118
  21.55253  21.55386    0.0234   8922444   4394412   2933348
  21.55122  21.55259    0.0234   8917444   4399682   2920428
  21.54992  21.55129    0.0234   8919254   4401682   2918888
  21.54861  21.54995    0.0234   8910564   4404922   2929348
  21.54731  21.54865    0.0234   8915214   4405722   2933778
  21.54600  21.54736    0.0234   8907094   4405722   2941278
  21.54469  21.54607    0.0234   8900984   4407692   2942118
  21.54339  21.54475    0.0234   8881054   4403922   2935848
  21.54208  21.54347    0.0234   8856274   4390852   2927158
  21.54078  21.54218    0.0234   8838124   4388722   2926778
  21.53947  21.54085    0.0234   8824204   4381372   2922308
  21.53817  21.53951    0.0234   8807314   4377492   2923968
  21.53686  21.53820    0.0234   8793694   4370412   2936548
  21.53556  21.53691    0.0234   8799314   4381682   2948548
  21.53425  21.53559    0.0234   8817274   4392572   2941348
  21.53294  21.53428    0.0234   8822964   4399182   2949508
  21.53164  21.53301    0.0234   8824394   4405652   2949158
  21.53033  21.53170    0.0234   8833964   4411052   2958668
  21.52903  21.53037    0.0234   8830314   4413112   2946928
  21.52772  21.52905    0.0234   8828354   4414652   2954658
  21.52642  21.52776    0.0234   8829244   4417762   2955858
  21.52511  21.52647    0.0234   8852354   4433922   2978938
  21.52381  21.52515    0.0234   8868324   4447232   2995048
  21.52250  21.52386    0.0234   8883784   4460192   3001668
  21.52119  21.52259    0.0234   8900324   4466312   3005628
  21.51989  21.52128    0.0234   8909564   4477232   3013668
  21.51858  21.51995    0.0234   8919284   4485142   3019408
  21.51728  21.51865    0.0234   8930834   4494162   3018598
  21.51597  21.51736    0.0234   8933174   4496582   3039138
  21.51467  21.51606    0.0234   8930834   4498432   3023168
  21.51336  21.51474    0.0234   8943414   4513362   3047518
  21.51206  21.51345    0.0234   8949374   4517892   3055758
  21.51075  21.51217    0.0234   8944874   4520892   3063368
  21.50944  21.51083    0.0234   8940834   4519012   3052948
  21.50814  21.50949    0.0234   8950144   4530202   3055488
  21.50683  21.50819    0.0234   8952294   4534612   3060718
  21.50553  21.50690    0.0234   8942644   4530742   3061598
  21.50422  21.50558    0.0234   8947064   4540552   3069448
  21.50292  21.50427    0.0234   8947604   4543362   3074448
  21.50161  21.50300    0.0234   8942834   4547862   3078378
  21.50031  21.50170    0.0234   8940294   4544712   3068528
  21.49900  21.50036    0.0234   8939024   4553442   3076838
  21.49769  21.49904    0.0234   8936414   4552782   3082608
  21.49639  21.49775    0.0234   8933874   4558212   3089758
  21.49508  21.49646    0.0234   8937834   4563892   3103618
  21.49378  21.49514    0.0234   8929524   4562442   3104798
  21.49247  21.49385    0.0234   8925024   4563402   3087148
  21.49117  21.49258    0.0234   8923444   4572362   3103758
  21.48986  21.49127    0.0234   8923374   4570022   3108688
  21.48856  21.48994    0.0234   8910094   4570672   3100378
  21.48725  21.48863    0.0234   8904294   4567982   3103838
  21.48594  21.48734    0.0234   8893174   4565592   3123688
  21.48464  21.48603    0.0234   8861124   4551712   3098878
  21.48333  21.48470    0.0234   8829664   4544862   3093948
  21.48203  21.48342    0.0234   8805034   4534152   3081298
  21.48072  21.48213    0.0234   8784814   4528172   3080028
  21.47942  21.48080    0.0234   8777504   4522472   3108228
  21.47811  21.47946    0.0234   8787154   4533202   3095528
  21.47681  21.47816    0.0234   8795274   4535202   3096258
  21.47550  21.47687    0.0234   8811274   4552092   3110878
  21.47419  21.47555    0.0234   8849124   4576332   3125648
  21.47289  21.47424    0.0234   8886744   4598452   3154118
  21.47158  21.47298    0.0234   8906444   4610412   3164348
  21.47028  21.47168    0.0234   8921024   4628362   3163628
  21.46897  21.47034    0.0234   8936174   4634722   3184278
  21.46767  21.46903    0.0234   8941484   4642882   3199738
  21.46636  21.46773    0.0234   8947254   4646572   3168738
  21.46506  21.46644    0.0234   8957954   4662612   3192888
  21.46375  21.46512    0.0234   8965064   4665962   3198928
  21.46244  21.46383    0.0234   8963684   4668152   3209628
  21.46114  21.46257    0.0234   8969954   4678232   3213128
  21.45983  21.46125    0.0234   8976764   4685462   3222438
  21.45853  21.45992    0.0234   8973034   4690832   3217248
  21.45722  21.45860    0.0234   8977224   4688732   3231318
  21.45592  21.45730    0.0234   8979574   4697612   3246748
  21.45461  21.45599    0.0234   8973994   4693422   3240748
  21.45331  21.45467    0.0234   8969494   4700612   3236588
  21.45200  21.45339    0.0234   8974954   4705922   3234048
  21.45069  21.45210    0.0234   8968724   4704732   3238858
  21.44939  21.45076    0.0234   8960294   4707422   3249088
  21.44808  21.44943    0.0234   8961064   4710922   3251668
  21.44678  21.44812    0.0234   8962794   4712302   3253448
  21.44547  21.44682    0.0234   8956564   4715192   3265478
  21.44417  21.44551    0.0234   8950224   4713192   3267868
  21.44286  21.44420    0.0234   8954254   4725122   3271328
  21.44156  21.44294    0.0234   8950254   4721852   3268708
  21.44025  21.44164    0.0234   8944064   4720852   3269518
  21.43894  21.44030    0.0234   8940944   4723892   3281328
  21.43764  21.43898    0.0234   8938444   4726972   3284598
  21.43633  21.43769    0.0234   8930904   4727852   3295138
  21.43503  21.43640    0.0234   8928714   4730802   3278648
  21.43372  21.43508    0.0234   8919634   4730582   3285328
  21.43242  21.43379    0.0234   8908794   4729162   3271518
  21.43111  21.43252    0.0234   8902094   4725502   3274828
  21.42981  21.43120    0.0234   8905254   4729772   3290828
  21.42850  21.42985    0.0234   8888364   4727702   3299408
  21.42719  21.42854    0.0234   8873704   4722772   3296518
  21.42589  21.42724    0.0234   8863244   4722232   3276678
  21.42458  21.42592    0.0234   8859664   4723002   3296138
  21.42328  21.42461    0.0234   8854354   4720812   3307298
  21.42197  21.42332    0.0234   8860774   4733612   3278458
  21.42067  21.42203    0.0234   8875934   4739852   3313098
  21.41936  21.42070    0.0234   8889284   4754852   3329108
  21.41806  21.41937    0.0234   8911984   4767702   3340418
  21.41675  21.41807    0.0234   8945834   4795132   3356998
  21.41544  21.41678    0.0234   8963604   4807212   3361568
  21.41414  21.41547    0.0234   8980994   4819752   3368878
  21.41283  21.41416    0.0234   8989344   4826362   3380608
  21.41153  21.41289    0.0234   8995304   4835142   3389228
  21.41022  21.41160    0.0234   8993184   4837782   3378668
  21.40892  21.41026    0.0234   9002684   4846182   3398418
  21.40761  21.40895    0.0234   9007344   4854142   3398688
  21.40631  21.40766    0.0234   9003574   4853872   3409498
  21.40500  21.40637    0.0234   8999764   4859022   3417078
  21.40369  21.40505    0.0234   9010304   4868872   3421308
  21.40239  21.40375    0.0234   9003074   4865522   3409198
  21.40108  21.40248    0.0234   8997114   4868262   3424238
  21.39978  21.40115    0.0234   9000224   4868912   3430118
  21.39847  21.39980    0.0234   9000954   4878682   3448218
  21.39717  21.39849    0.0234   8994304   4878142   3443468
  21.39586  21.39719    0.0234   8987914   4878072   3438158
  21.39456  21.39588    0.0234   8992074   4886722   3446468
  21.39325  21.39456    0.0234   8989724   4884372   3450388
  21.39194  21.39328    0.0234   8988144   4887572   3455398
  21.39064  21.39199    0.0234   8988884   4897802   3459008
  21.38933  21.39065    0.0234   8984454   4891142   3465858
  21.38803  21.38933    0.0234   8975954   4893072   3477128
  21.38672  21.38803    0.0234   8978644   4899832   3462528
  21.38542  21.38674    0.0234   8966224   4898682   3459698
  21.38411  21.38543    0.0234   8958834   4896842   3466668
  21.38281  21.38413    0.0234   8954494   4897612   3478778
  21.38150  21.38286    0.0234   8949984   4898992   3468358
  21.38019  21.38156    0.0234   8940834   4898652   3475668
  21.37889  21.38023    0.0234   8931984   4896952   3475508
  21.37758  21.37891    0.0234   8943794   4907192   3471548
  21.37628  21.37762    0.0234   8939254   4913492   3492018
  21.37497  21.37632    0.0234   8943484   4918762   3507438
  21.37367  21.37499    0.0234   8967374   4930532   3520498
  21.37236  21.37369    0.0234   8989224   4951422   3517828
  21.37106  21.37242    0.0234   9011574   4965192   3538978
  21.36975  21.37109    0.0234   9021114   4971582   3525248
  21.36844  21.36974    0.0234   9036154   4984582   3554558
  21.36714  21.36843    0.0234   9033614   4989312   3552598
  21.36583  21.36714    0.0234   9034384   4995892   3554868
  21.36453  21.36582    0.0234   9022844   4989702   3563638
  21.36322  21.36450    0.0234   9003264   4986122   3566638
  21.36192  21.36323    0.0234   8982644   4980122   3549158
  21.36061  21.36194    0.0234   8990844   4988972   3559328
  21.35931  21.36060    0.0234   8990414   4992812   3569948
  21.35800  21.35928    0.0234   8986264   4994742   3579948
  21.35669  21.35798    0.0234   8995534   5003052   3574528
  21.35539  21.35669    0.0234   9017734   5021282   3596798
  21.35408  21.35537    0.0234   9033964   5030242   3604488
  21.35278  21.35407    0.0234   9035654   5035592   3612768
  21.35147  21.35281    0.0234   9043314   5045282   3608228
  21.35017  21.35151    0.0234   9048394   5048902   3624018
  21.34886  21.35017    0.0234   9041774   5052282   3627498
  21.34756  21.34885    0.0234   9044084   5055212   3635078
  21.34625  21.34755    0.0234   9040314   5058792   3635188
  21.34494  21.34625    0.0234   9042114   5060212   3649618
  21.34364  21.34492    0.0234   9033574   5064822   3638228
  21.34233  21.34362    0.0234   9034544   5069212   3645888
  21.34103  21.34235    0.0234   9024004   5062092   3657348
  21.33972  21.34102    0.0234   9023574   5071902   3657538
  21.33842  21.33967    0.0234   9024074   5074752   3666878
  21.33711  21.33836    0.0234   9011994   5074942   3661468
  21.33581  21.33707    0.0234   9003494   5073332   3657578
  21.33450  21.33575    0.0234   9009884   5074482   3657958
  21.33319  21.33444    0.0234   9001034   5077942   3663998
  21.33189  21.33317    0.0234   8988494   5073522   3674198
  21.33058  21.33188    0.0234   8985644   5078672   3668618
  21.32928  21.33054    0.0234   8984844   5082942   3669998
  21.32797  21.32922    0.0234   8978604   5079102   3673578
  21.32667  21.32793    0.0234   8978334   5079982   3684728
  21.32536  21.32663    0.0234   8978304   5088142   3689698
  21.32406  21.32532    0.0234   8998114   5103642   3695658
  21.32275  21.32402    0.0234   9014844   5113562   3715858
  21.32144  21.32276    0.0234   9033654   5127532   3706048
  21.32014  21.32145    0.0234   9046544   5141532   3733398
  21.31883  21.32010    0.0234   9056394   5153262   3735668
  21.31753  21.31878    0.0234   9066544   5162222   3754168
  21.31622  21.31748    0.0234   9076774   5172032   3752978
  21.31492  21.31617    0.0234   9078514   5178392   3774478
  21.31361  21.31484    0.0234   9081814   5197692   3834948
  21.31231  21.31355    0.0234   9090434   5201962   3836528
  21.31100  21.31228    0.0234   9096014   5197042   3802288
  21.30969  21.31095    0.0234   9090544   5202082   3797328
  21.30839  21.30961    0.0234   9098704   5210582   3802218
  21.30708  21.30830    0.0234   9099704   5217232   3805448
  21.30578  21.30701    0.0234   9104594   5217772   3801178
  21.30447  21.30570    0.0234   9097814   5219192   3821178
  21.30317  21.30439    0.0234   9102364   5228092   3816518
  21.30186  21.30313    0.0234   9095314   5227502   3821988
  21.30056  21.30184    0.0234   9094474   5227622   3832108
  21.29925  21.30050    0.0234   9099624   5237082   3825028
  21.29794  21.29918    0.0234   9091894   5229162   3830488
  21.29664  21.29789    0.0234   9087044   5238472   3827638
  21.29533  21.29660    0.0234   9089434   5240812   3844338
  21.29403  21.29528    0.0234   9091314   5249052   3857338
  21.29272  21.29399    0.0234   9084704   5246242   3845458
  21.29142  21.29272    0.0234   9083774   5254782   3837378
  21.29011  21.29140    0.0234   9083664   5254132   3860608
  21.28881  21.29005    0.0234   9077934   5258702   3855258
  21.28750  21.28873    0.0234   9068734   5256392   3857498
  21.28619  21.28743    0.0234   9069394   5261202   3855258
  21.28489  21.28613    0.0234   9064004   5259052   3873038
  21.28358  21.28480    0.0234   9049624   5258512   3871308
  21.28228  21.28352    0.0234   9042924   5258822   3874768
  21.28097  21.28224    0.0234   9030734   5254012   3874838
  21.27967  21.28090    0.0234   9024114   5255202   3877958
  21.27836  21.27957    0.0234   9015884   5256362   3878568
  21.27706  21.27826    0.0234   9014534   5258782   3873808
